location	chromosome	start	end	bases	gc	mappability	blacklist	residual	use
3:120800001-120900000	3	120800001	120900000	100	35.371	81.2098	0	0.0462539932096733	TRUE
3:120900001-121000000	3	120900001	121000000	100	35.97	75.1865	0	NA	TRUE
3:121000001-121100000	3	121000001	121100000	100	37.371	72.5986	0	0.0433492086115577	TRUE
3:121100001-121200000	3	121100001	121200000	100	37.705	78.2412	0	NA	TRUE
3:121200001-121300000	3	121200001	121300000	100	40.884	80.7543	0	-0.0443589784249613	TRUE
3:121300001-121400000	3	121300001	121400000	100	42.237	87.9424	0	0.0235464339652687	TRUE
3:121400001-121500000	3	121400001	121500000	100	38.36	89.6526	0	0.0434139184840528	TRUE
3:121500001-121600000	3	121500001	121600000	100	36.159	84.4114	0	0.0505271842326077	TRUE
3:121600001-121700000	3	121600001	121700000	100	38.969	79.144	0	0.0626220154084994	TRUE
3:121700001-121800000	3	121700001	121800000	100	40.819	87.2197	0	0.0793452223776374	TRUE
3:121800001-121900000	3	121800001	121900000	100	40.461	81.9596	0	0.0661524602506275	TRUE
3:121900001-122000000	3	121900001	122000000	100	40.749	89.7476	0	0.02963534944794	TRUE
3:122000001-122100000	3	122000001	122100000	100	40.659	89.5179	0	0.0151155176093221	TRUE
3:122100001-122200000	3	122100001	122200000	100	39.038	86.4114	0	0.0371890481633225	TRUE
3:122200001-122300000	3	122200001	122300000	100	40.716	89.7919	0	0.000409025668653751	TRUE
3:122300001-122400000	3	122300001	122400000	100	40.817	81.4655	0	0.0409875280175536	TRUE
3:122400001-122500000	3	122400001	122500000	100	40.56	83.4385	0	0.0701977423650384	TRUE
3:122500001-122600000	3	122500001	122600000	100	38.405	90.4317	0	0.046247000197593	TRUE
3:122600001-122700000	3	122600001	122700000	100	47.8	96.1218	0	-0.00285512277458216	TRUE
3:122700001-122800000	3	122700001	122800000	100	47.536	95.3495	0.128	0.0339782989490671	TRUE
3:122800001-122900000	3	122800001	122900000	100	47.608	94.7444	0	0.00392251532324372	TRUE
3:122900001-123000000	3	122900001	123000000	100	38.744	90.4284	0	0.0106176090471168	TRUE
3:123000001-123100000	3	123000001	123100000	100	51.24	96.5722	0	0.00264935858602622	TRUE
3:123100001-123200000	3	123100001	123200000	100	50.164	92.6944	0	-0.00852613115473871	TRUE
3:123200001-123300000	3	123200001	123300000	100	41.303	91.2577	0	-0.00139969686789931	TRUE
3:123300001-123400000	3	123300001	123400000	100	45.434	93.3464	0	-0.0162444712071588	TRUE
3:123400001-123500000	3	123400001	123500000	100	46.99	89.4304	0	-0.0196684800596425	TRUE
3:123500001-123600000	3	123500001	123600000	100	42.211	92.4294	0	-0.00617582512397263	TRUE
3:123600001-123700000	3	123600001	123700000	100	38.61	87.7348	0	-0.0927408732835814	TRUE
3:123700001-123800000	3	123700001	123800000	100	42.929	83.5251	0	-0.0946581871553828	TRUE
3:123800001-123900000	3	123800001	123900000	100	42.832	92.1679	0	0.0525063961344446	TRUE
3:123900001-124000000	3	123900001	124000000	100	43.557	96.5378	0	0.0268637292301934	TRUE
3:124000001-124100000	3	124000001	124100000	100	42.127	90.9142	0	0.0438650401929674	TRUE
3:124100001-124200000	3	124100001	124200000	100	40.859	94.9708	0	0.0506778902067774	TRUE
3:124200001-124300000	3	124200001	124300000	100	43.667	93.5191	0	0.0260070782019448	TRUE
3:124300001-124400000	3	124300001	124400000	100	43.546	90.9286	0	0.0239577579285738	TRUE
3:124400001-124500000	3	124400001	124500000	100	44.889	86.2968	0	0.0287627300147058	TRUE
3:124500001-124600000	3	124500001	124600000	100	45.436	89.9132	0	0.0360554822415918	TRUE
3:124600001-124700000	3	124600001	124700000	100	43.88	87.4818	0	0.0164944858713506	TRUE
3:124700001-124800000	3	124700001	124800000	100	45.596	93.6049	0	0.053982731769145	TRUE
3:124800001-124900000	3	124800001	124900000	100	45.056	89.7857	0	0.0185475774588738	TRUE
3:124900001-125000000	3	124900001	125000000	100	40.27	91.4658	0	0.00296821818237125	TRUE
3:125000001-125100000	3	125000001	125100000	100	37.585	92.3036	0	-0.00141891078603035	TRUE
3:125100001-125200000	3	125100001	125200000	100	42.239	84.3983	0	0.0152312403667372	TRUE
3:125200001-125300000	3	125200001	125300000	100	39.982	82.9304	0	-0.0268474610256768	TRUE
3:125300001-125400000	3	125300001	125400000	100	43.133	79.5748	14.329	-0.00885737210862653	TRUE
3:125400001-125500000	3	125400001	125500000	100	46.562	28.09	0	NA	TRUE
3:125500001-125600000	3	125500001	125600000	100	44.284	25.0326	0	NA	TRUE
3:125600001-125700000	3	125600001	125700000	100	46.723	40.1645	0	NA	TRUE
3:125700001-125800000	3	125700001	125800000	100	45.237	88.0162	0	-0.0435612076017691	TRUE
3:125800001-125900000	3	125800001	125900000	100	47.728	92.0718	0	-0.0825793102618111	TRUE
3:125900001-126000000	3	125900001	126000000	100	43.526	91.5521	0	-0.0963116610346813	TRUE
3:126000001-126100000	3	126000001	126100000	100	48.894	87.899	0	-0.0222840424819933	TRUE
3:126100001-126200000	3	126100001	126200000	100	49.662	92.1324	0	-0.0369625385698918	TRUE
3:126200001-126300000	3	126200001	126300000	100	52.545	97.0259	0	-0.0489002329888824	TRUE
3:126300001-126400000	3	126300001	126400000	100	42.25	89.1176	0	-0.0181591573136893	TRUE
3:126400001-126500000	3	126400001	126500000	100	44.997	91.3049	0	-0.017498526425529	TRUE
3:126500001-126600000	3	126500001	126600000	100	44.203	83.0555	0	0.0367151259848442	TRUE
3:126600001-126700000	3	126600001	126700000	100	50.207	97.0896	0	0.0160391273192176	TRUE
3:126700001-126800000	3	126700001	126800000	100	57.626	95.9329	0	0.0239535797021381	TRUE
3:126800001-126900000	3	126800001	126900000	100	50.035	96.983	0	-0.00673603781354615	TRUE
3:126900001-127000000	3	126900001	127000000	100	45.686	97.0166	0	-0.037960546144536	TRUE
3:127000001-127100000	3	127000001	127100000	100	45.768	93.9999	0	-0.041857695158763	TRUE
3:127100001-127200000	3	127100001	127200000	100	49.823	94.6801	0	-0.0217482001060832	TRUE
3:127200001-127300000	3	127200001	127300000	100	48.608	91.5128	0	-0.00296846960257241	TRUE
3:127300001-127400000	3	127300001	127400000	100	50.868	89.4711	0	0.023769721322502	TRUE
3:127400001-127500000	3	127400001	127500000	100	49.632	93.9189	0	0.0335700047595476	TRUE
3:127500001-127600000	3	127500001	127600000	100	45.186	91.442	0	0.0249803433159552	TRUE
3:127600001-127700000	3	127600001	127700000	100	40.124	92.3718	0	0.0354635455617485	TRUE
3:127700001-127800000	3	127700001	127800000	100	46.227	88.1762	0	-0.0173308524895855	TRUE
3:127800001-127900000	3	127800001	127900000	100	44.14	91.351	0	0.0150291383790677	TRUE
3:127900001-128000000	3	127900001	128000000	100	45.301	96.5903	0	0.00301824297377218	TRUE
3:128000001-128100000	3	128000001	128100000	100	48.976	98.226	0	0.00157778737236181	TRUE
3:128100001-128200000	3	128100001	128200000	100	56.213	97.5914	0	0.0135637076717392	TRUE
3:128200001-128300000	3	128200001	128300000	100	49.052	93.2958	0	-0.0611255730309037	TRUE
3:128300001-128400000	3	128300001	128400000	100	48.773	76.8732	0	-0.00178901704549661	TRUE
3:128400001-128500000	3	128400001	128500000	100	45.679	77.7252	0	0.00488568457687488	TRUE
3:128500001-128600000	3	128500001	128600000	100	47.453	80.4782	0	0.0713552956892342	TRUE
3:128600001-128700000	3	128600001	128700000	100	47.097	76.0199	0	0.0643373843861516	TRUE
3:128700001-128800000	3	128700001	128800000	100	50.487	88.788	0	-0.0263590562686086	TRUE
3:128800001-128900000	3	128800001	128900000	100	47.549	79.2007	0	0.00480732714746768	TRUE
3:128900001-129000000	3	128900001	129000000	100	46.581	79.6059	0	-0.00432894925299632	TRUE
3:129000001-129100000	3	129000001	129100000	100	50.982	79.723	0	0.00255044840713758	TRUE
3:129100001-129200000	3	129100001	129200000	100	46.216	87.1473	0	0.00882440655559769	TRUE
3:129200001-129300000	3	129200001	129300000	100	53.728	91.3119	0	0.00700378010258174	TRUE
3:129300001-129400000	3	129300001	129400000	100	50.146	91.1557	0	-0.0343146891200944	TRUE
3:129400001-129500000	3	129400001	129500000	100	39.484	85.2595	0	-0.00190889327345245	TRUE
3:129500001-129600000	3	129500001	129600000	100	38.633	86.9477	0	-0.00832017528605539	TRUE
3:129600001-129700000	3	129600001	129700000	100	46.323	86.4029	0	-0.0207210523447932	TRUE
3:129700001-129800000	3	129700001	129800000	100	47.102	41.2452	0	NA	TRUE
3:129800001-129900000	3	129800001	129900000	100	47.612	23.7991	0	NA	TRUE
3:129900001-130000000	3	129900001	130000000	100	40.598	67.7188	0	NA	TRUE
3:130000001-130100000	3	130000001	130100000	100	37.339	88.6766	0	0.0296630320242532	TRUE
3:130100001-130200000	3	130100001	130200000	100	39.041	89.851	0	0.0512428499636717	TRUE
3:130200001-130300000	3	130200001	130300000	100	39.876	91.975	0	0.0289358337114832	TRUE
3:130300001-130400000	3	130300001	130400000	100	38.967	88.4039	0	0.0480783112320653	TRUE
3:130400001-130500000	3	130400001	130500000	100	37.349	91.7271	0	0.0278041641443943	TRUE
3:130500001-130600000	3	130500001	130600000	100	39.704	81.6182	0	0.0385490284774466	TRUE
3:130600001-130700000	3	130600001	130700000	100	36.981	90.5541	0	0.0323020581700199	TRUE
3:130700001-130800000	3	130700001	130800000	100	38.342	90.5404	0	0.0385619906428384	TRUE
3:130800001-130900000	3	130800001	130900000	100	37.94	87.7348	0	0.0225097503902945	TRUE
3:130900001-131000000	3	130900001	131000000	100	39.193	80.7863	0	0.0492649883336114	TRUE
3:131000001-131100000	3	131000001	131100000	100	40.125	85.7801	0	-0.0145255273576406	TRUE
3:131100001-131200000	3	131100001	131200000	100	39.491	87.2108	0.155	0.0169614683357895	TRUE
3:131200001-131300000	3	131200001	131300000	100	39.722	90.1139	0	0.0429051339429315	TRUE
3:131300001-131400000	3	131300001	131400000	100	38.979	88.834	0	0.0330200146660472	TRUE
3:131400001-131500000	3	131400001	131500000	100	39.049	93.8909	0	0.0366382198257156	TRUE
3:131500001-131600000	3	131500001	131600000	100	38.145	93.5086	0	0.0336403311440202	TRUE
3:131600001-131700000	3	131600001	131700000	100	38.402	85.2235	0	0.0418781463761849	TRUE
3:131700001-131800000	3	131700001	131800000	100	39.798	89.4748	0	0.0289416740369408	TRUE
3:131800001-131900000	3	131800001	131900000	100	38.571	81.8234	0	0.0508563676377792	TRUE
3:131900001-132000000	3	131900001	132000000	100	39.576	91.4151	0	0.0217281737568831	TRUE
3:132000001-132100000	3	132000001	132100000	100	40.563	78.6797	0	0.0356514966172095	TRUE
3:132100001-132200000	3	132100001	132200000	100	37.566	90.6929	0	0.00205677207687754	TRUE
3:132200001-132300000	3	132200001	132300000	100	38.107	93.3341	0	0.0423266547727449	TRUE
3:132300001-132400000	3	132300001	132400000	100	37.159	79.4858	0	0.0447511316747388	TRUE
3:132400001-132500000	3	132400001	132500000	100	37.505	83.5495	0	0.0170654585632027	TRUE
3:132500001-132600000	3	132500001	132600000	100	39.557	84.6768	0	0.0280779035219835	TRUE
3:132600001-132700000	3	132600001	132700000	100	39.072	82.0717	0	0.0309996773511	TRUE
3:132700001-132800000	3	132700001	132800000	100	39.752	88.7832	0	0.0589291857018704	TRUE
3:132800001-132900000	3	132800001	132900000	100	39.737	83.1396	0	0.0697472584856503	TRUE
3:132900001-133000000	3	132900001	133000000	100	39.458	89.0975	0	0.0782292231267058	TRUE
3:133000001-133100000	3	133000001	133100000	100	40.492	88.5711	0	0.0322277630589354	TRUE
3:133100001-133200000	3	133100001	133200000	100	45.687	88.5183	0	0.023047856681101	TRUE
3:133200001-133300000	3	133200001	133300000	100	44.067	77.7806	0	0.0451280817545322	TRUE
3:133300001-133400000	3	133300001	133400000	100	39.519	87.5776	0	-0.0109268558384334	TRUE
3:133400001-133500000	3	133400001	133500000	100	43.62	80.444	0	NA	TRUE
3:133500001-133600000	3	133500001	133600000	100	45.227	93.9249	0	-0.00433089042732504	TRUE
3:133600001-133700000	3	133600001	133700000	100	47.376	94.3117	0	-0.00948028019074892	TRUE
3:133700001-133800000	3	133700001	133800000	100	46.998	88.5325	0	0.00813669238708847	TRUE
3:133800001-133900000	3	133800001	133900000	100	40.308	85.034	0	0.0244635486941345	TRUE
3:133900001-134000000	3	133900001	134000000	100	39.922	91.0306	0	0.0127972765354936	TRUE
3:134000001-134100000	3	134000001	134100000	100	47.942	92.6313	0	-0.0480432705697953	TRUE
3:134100001-134200000	3	134100001	134200000	100	42.966	92.939	0	-0.0157336755842161	TRUE
3:134200001-134300000	3	134200001	134300000	100	38.981	87.5318	0	-0.0375104319002843	TRUE
3:134300001-134400000	3	134300001	134400000	100	46.921	92.1074	0	0.000680545324171888	TRUE
3:134400001-134500000	3	134400001	134500000	100	43.181	93.4102	0	0.019806570947027	TRUE
3:134500001-134600000	3	134500001	134600000	100	45.574	97.5583	0	-0.0109863019859271	TRUE
3:134600001-134700000	3	134600001	134700000	100	46.19	96.7952	0	0.0146246947727289	TRUE
3:134700001-134800000	3	134700001	134800000	100	43.021	82.6769	0	0.0362811947003807	TRUE
3:134800001-134900000	3	134800001	134900000	100	45.14	96.6364	0	0.0224029405432967	TRUE
3:134900001-135000000	3	134900001	135000000	100	42.834	89.6673	0	0.0343795622177877	TRUE
3:135000001-135100000	3	135000001	135100000	100	41	92.6733	0	0.023100961489633	TRUE
3:135100001-135200000	3	135100001	135200000	100	40.158	83.2517	0	0.0312044659399882	TRUE
3:135200001-135300000	3	135200001	135300000	100	40.62	95.7795	0	0.000186104872392567	TRUE
3:135300001-135400000	3	135300001	135400000	100	41.085	74.2366	0	0.0596111180324649	TRUE
3:135400001-135500000	3	135400001	135500000	100	41.057	93.4107	0	-0.00716944450325324	TRUE
3:135500001-135600000	3	135500001	135600000	100	41.502	87.9759	0	0.0418811571698146	TRUE
3:135600001-135700000	3	135600001	135700000	100	40.197	88.1435	0	0.00632566900152387	TRUE
3:135700001-135800000	3	135700001	135800000	100	38.673	86.3241	0	0.0201398103673534	TRUE
3:135800001-135900000	3	135800001	135900000	100	39.88	77.4637	0	0.0348056489075108	TRUE
3:135900001-136000000	3	135900001	136000000	100	44.247	71.9018	0	0.0156635706628832	TRUE
3:136000001-136100000	3	136000001	136100000	100	39.94	85.183	0	-0.0249227563432612	TRUE
3:136100001-136200000	3	136100001	136200000	100	38.846	77.2031	0	-0.00134523964700234	TRUE
3:136200001-136300000	3	136200001	136300000	100	37.53	80.5152	0	0.0045192761179067	TRUE
3:136300001-136400000	3	136300001	136400000	100	38.623	85.1326	0	-0.0393462453837389	TRUE
3:136400001-136500000	3	136400001	136500000	100	42.355	79.2142	0	-0.0313869284464504	TRUE
3:136500001-136600000	3	136500001	136600000	100	42.446	78.328	0	0.000845150837032183	TRUE
3:136600001-136700000	3	136600001	136700000	100	39.166	82.3999	0	0.00954834180691022	TRUE
3:136700001-136800000	3	136700001	136800000	100	43.86	83.258	0.026	0.0556949775104761	TRUE
3:136800001-136900000	3	136800001	136900000	100	39.326	87.3723	0	0.0272794958899562	TRUE
3:136900001-137000000	3	136900001	137000000	100	40.955	89.05	0	0.0332668757222572	TRUE
3:137000001-137100000	3	137000001	137100000	100	37.775	81.7434	0	0.0215866988149513	TRUE
3:137100001-137200000	3	137100001	137200000	100	39.58	72.24	0	NA	TRUE
3:137200001-137300000	3	137200001	137300000	100	37.439	86.6482	0	-0.00255268800037883	TRUE
3:137300001-137400000	3	137300001	137400000	100	39.263	73.9156	0	0.0666683544437022	TRUE
3:137400001-137500000	3	137400001	137500000	100	41.093	86.6959	0	-0.032571160128293	TRUE
3:137500001-137600000	3	137500001	137600000	100	40.802	91.218	0	-0.00912041807480235	TRUE
3:137600001-137700000	3	137600001	137700000	100	39.364	75.8382	0	NA	TRUE
3:137700001-137800000	3	137700001	137800000	100	42.04	89.4525	0	0.0175685506221951	TRUE
3:137800001-137900000	3	137800001	137900000	100	42.377	84.3984	0	-0.0380223455971682	TRUE
3:137900001-138000000	3	137900001	138000000	100	38.721	90.2306	0	0.0145744984896145	TRUE
3:138000001-138100000	3	138000001	138100000	100	45.554	91.8273	0	-0.00330354222928253	TRUE
3:138100001-138200000	3	138100001	138200000	100	47.745	93.0865	0	-0.00129446162867519	TRUE
3:138200001-138300000	3	138200001	138300000	100	40.082	70.905	0	0.0211682953925462	TRUE
3:138300001-138400000	3	138300001	138400000	100	40.322	82.7182	0	-0.0336709142146549	TRUE
3:138400001-138500000	3	138400001	138500000	100	38.972	85.0686	0.079	-0.0626289580485601	TRUE
3:138500001-138600000	3	138500001	138600000	100	45.133	73.1446	0	-0.0588052746059204	TRUE
3:138600001-138700000	3	138600001	138700000	100	47.924	85.2622	0	-0.062755776198796	TRUE
3:138700001-138800000	3	138700001	138800000	100	39.901	82.7277	0	-0.0506001730951667	TRUE
3:138800001-138900000	3	138800001	138900000	100	41.824	85.7579	0.078	-0.0263879226817179	TRUE
3:138900001-139000000	3	138900001	139000000	100	43.428	90.4182	0	0.00882833337197586	TRUE
3:139000001-139100000	3	139000001	139100000	100	44.573	93.0328	0	0.00622607788638352	TRUE
3:139100001-139200000	3	139100001	139200000	100	41.788	87.8515	0	-0.00686036937423234	TRUE
3:139200001-139300000	3	139200001	139300000	100	42.617	88.8782	0	-0.0259299696623393	TRUE
3:139300001-139400000	3	139300001	139400000	100	41.583	90.2626	0	0.0107916038453818	TRUE
3:139400001-139500000	3	139400001	139500000	100	42.951	96.8593	0	-0.00937359929292697	TRUE
3:139500001-139600000	3	139500001	139600000	100	40.777	83.1638	0	0.0394226424158642	TRUE
3:139600001-139700000	3	139600001	139700000	100	41.866	94.1697	0	-0.0121324386552373	TRUE
3:139700001-139800000	3	139700001	139800000	100	42.815	92.9512	0	0.0251694358943894	TRUE
3:139800001-139900000	3	139800001	139900000	100	42.416	96.8408	0	0.0113220632234765	TRUE
3:139900001-140000000	3	139900001	140000000	100	41.636	96.8758	0	0.01086179124695	TRUE
3:140000001-140100000	3	140000001	140100000	100	42.837	98.0548	0	0.0158530575514795	TRUE
3:140100001-140200000	3	140100001	140200000	100	42.682	94.9054	0	0.0160234344271294	TRUE
3:140200001-140300000	3	140200001	140300000	100	43.041	87.8851	0	0.0265595054974397	TRUE
3:140300001-140400000	3	140300001	140400000	100	39.088	82.0307	0	0.0328601948268286	TRUE
3:140400001-140500000	3	140400001	140500000	100	42.571	94.8832	0	0.0212012818674883	TRUE
3:140500001-140600000	3	140500001	140600000	100	39.739	80.9664	0	-0.0210855391076353	TRUE
3:140600001-140700000	3	140600001	140700000	100	38.467	86.2888	0	0.0167817064412905	TRUE
3:140700001-140800000	3	140700001	140800000	100	42.798	88.0321	0	-0.00533204754053057	TRUE
3:140800001-140900000	3	140800001	140900000	100	44.843	83.2823	0	0.0440623931459122	TRUE
3:140900001-141000000	3	140900001	141000000	100	45.559	89.7506	0	0.0392984595491571	TRUE
3:141000001-141100000	3	141000001	141100000	100	43.295	88.4875	0	0.0679622623257068	TRUE
3:141100001-141200000	3	141100001	141200000	100	42.108	93.673	0	0.00928454236711529	TRUE
3:141200001-141300000	3	141200001	141300000	100	36.857	91.2049	0	0.0251534476515736	TRUE
3:141300001-141400000	3	141300001	141400000	100	41.696	82.8084	0	0.0125970773802532	TRUE
3:141400001-141500000	3	141400001	141500000	100	42.954	79.8582	0	0.0255836213998918	TRUE
3:141500001-141600000	3	141500001	141600000	100	44.37	82.7562	0	-0.00071398226898528	TRUE
3:141600001-141700000	3	141600001	141700000	100	42.269	81.1769	0	-0.0158260733056348	TRUE
3:141700001-141800000	3	141700001	141800000	100	39.787	83.2177	0.551	-0.0277707529090928	TRUE
3:141800001-141900000	3	141800001	141900000	100	39.111	80.8906	0	0.00212846983413706	TRUE
3:141900001-142000000	3	141900001	142000000	100	40.515	82.0251	0	-0.0437287902934506	TRUE
3:142000001-142100000	3	142000001	142100000	100	37.587	79.4615	0	-0.0236274668828412	TRUE
3:142100001-142200000	3	142100001	142200000	100	37.246	81.3336	0	0.0370160538292573	TRUE
3:142200001-142300000	3	142200001	142300000	100	37.362	88.798	0	-0.0233192734667886	TRUE
3:142300001-142400000	3	142300001	142400000	100	39.787	86.724	0.089	-0.0167324374376205	TRUE
3:142400001-142500000	3	142400001	142500000	100	36.5	84.1805	0	0.0121755610471176	TRUE
